,accepted,date,groupNm,lat,limit,lon,place,title,waiting
969,14,2016-09-16,TECH_SALON若手エンジニア勉強会グループ,35.631459700000,25.0,139.714035100000,株式会社ドリコム,['【大学生・院生限定】TECH_SALON AI勉強会 -死ぬ気でやって3ヶ月でAI人材になる計画'],0
970,0,2016-09-07,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/09/14]'],0
971,11,2016-09-12,JAWS-UG朝会,35.631459700000,18.0,139.714035100000,アマゾンウェブサービスジャパン,['JAWS-UG朝会 #6 inbound-ses-spam-filter'],0
972,7,2016-09-17,大阪PRML読書会,,25.0,,Skype & Slack,['IPythonデータサイエンスクックブック オンライン読書会#23'],0
973,25,2016-09-03,DjangoGirls Japan,35.626670000000,29.0,139.740374500000,日本マイクロソフト 株式会社 品川本社,['DjangoGirlsワークショップ 2016'],0
974,11,2016-09-17,PyData.Okinawa,26.273964000000,14.0,127.728946600000,Gwave Space 研修室,['PyData.Okinawa Meetup #17- Magentaで音楽生成'],0
975,19,2016-09-09,白ヤギコーポレーション,35.655261600000,22.0,139.693729900000,VOYAGE GROUP,['Pythonで動かして学ぶ機械学習入門 第1回 (全4回)'],105
976,65,2016-09-09,「Pythonで体験する深層学習」勉強会,35.646276400000,65.0,139.703803900000,株式会社デジタルガレージ,['「Pythonで体験する深層学習」勉強会\u3000第１回（8/25分の再講義）'],132
977,29,2016-09-17,Bluemix Users Group,35.655649800000,85.0,139.544203900000,国立大学法人電気通信大学,['SoftLayer & Bluemix 女子部出張版！〜IT女子のから騒ぎ♪〜LT大会♪'],0
978,10,2016-09-10,PythonBeginners沖縄,26.342035700000,13.0,127.859730800000,沖縄IT津梁パーク5F レキサス大会議室,['PythonBeginners沖縄(仮) 3rd'],0
979,0,2016-09-28, ,35.692321800000,25.0,139.734516000000,勉強会会場,['【学生限定】アプリケーションエンジニアのための人工知能超入門'],0
980,9,2016-09-27,くろのて勉強会,35.686402100000,10.0,139.703513600000,BeProud オフィス,['Python勉強会 #3'],0
981,15,2016-09-06, ,35.694977600000,15.0,139.754975600000,勉強会会場,['アプリケーションエンジニアのための人工知能超入門'],80
982,3,2016-09-22,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.33'],0
983,8,2016-09-11,大阪PRML読書会,,25.0,,Skype & Slack,['IPythonデータサイエンスクックブック オンライン読書会#22'],0
984,3,2016-09-11,opentoonz,35.669736600000,15.0,139.768053300000,ドワンゴ 会議室 （歌舞伎座タワー 12F）,['第一回OpenToonzハッカソン'],0
985,16,2016-09-05,D-Cube,35.658780600000,16.0,139.705258000000,株式会社ビズリーチ 26階,['意外と簡単！「この商品を買った人はこんな商品も買っています」を作ってみよう'],17
986,60,2016-09-05,BASE,35.657988700000,60.0,139.696129200000,geechs,['PAY Conference #00'],16
987,19,2016-09-11,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['TensorFlow勉強会#8'],0
988,7,2016-09-10,PyCon JP スタッフ,35.698419900000,,139.794350700000,両国テラス,['PyCon JP Staff hack-a-thon #6 2016.09.10'],0
989,0,2016-09-07,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/09/07]'],0
990,656,2016-09-21,PyCon JP,35.706069400000,659.0,139.706809500000,早稲田大学西早稲田キャンパス63号館,['PyCon JP 2016'],0
991,2,2016-09-03,DjangoGirls Japan,,18.0,,,['DjangoGirlsワークショップ2016 スポンサー募集'],0
992,7,2016-09-03,DjangoGirls Japan,,23.0,,,['DjangoGirlsワークショップ2016コーチ/メンター募集'],0
993,13,2016-09-07,D-Cube,35.658780600000,13.0,139.705258000000,株式会社ビズリーチ 26階,['【入門者向けハンズオン】 pythonで株価を分析してお金持になろう'],65
994,10,2016-09-25,IGGG Meetup,36.421827600000,,139.347863300000,桐生キャンパス 総合研究棟 5F 502,['IGGG Meetup 2016 Summer'],0
995,8,2016-09-03,大阪PRML読書会,,25.0,,Skype & Slack,['IPythonデータサイエンスクックブック オンライン読書会#21'],0
996,6,2016-09-11,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['週末朝の数学／Pythonもくもく会#1'],0
997,18,2016-09-11,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['尼崎Pythonの会#8'],0
998,9,2016-09-06,Python ボルダリング部,35.681516600000,,139.703269400000,Rec's代々木,['Python ボルダリング部 #84'],0
999,5,2016-09-07,GEEKLAB.NAGANO,36.649238900000,30.0,138.182391500000,ギークラボ長野,['Python勉強会 in GEEKLAB.NAGANO #9'],0
1000,3,2016-09-17,Effective Python読書会,35.622460200000,17.0,139.716639500000,品川区立五反田文化センター,['Effective Python読書会 #6'],0
1001,5,2016-09-01,インテル ソフトウェア・カンファレンス,34.705344600000,100.0,135.494643200000,「グランフロント大阪」北館タワー B10 階 ナレッジキャピタル カンファレンスルーム タワーB Room B01 & B02,['【無料】インテル主催カンファレンス 2016 大阪 - Xeon Phi、マシンラーニング対応技術'],0
1002,40,2016-09-14, ,35.665984400000,50.0,139.752211000000,アンカースター,['医療業界で役立つITをつくる 〜患者さんからのありがとうのために〜'],0
1003,10,2016-09-10,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#3】『ITエンジニアのための機械学習理論入門』輪読会'],0
1004,14,2016-09-10,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#3】『入門 Python 3（オライリー）』勉強会'],1
1005,5,2016-09-06,神戸Pythonの会,34.689908000000,,135.193219800000,神戸デジタル・ラボ 10F セミナールーム,['神戸Pythonの会 Meetup #2'],0
1006,6,2016-09-27,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30009月27日（ほぼ毎週開催）'],0
1007,4,2016-09-20,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30009月20日（ほぼ毎週開催）'],0
1008,6,2016-09-07,Plone JP,35.707590800000,10.0,139.778459800000,CMSコミュニケーションズ,['Plone研究会第52期 #1'],0
1009,3,2016-09-13,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30009月13日（ほぼ毎週開催）'],0
1010,6,2016-09-06,Hacker’s Free Space,35.682820300000,15.0,139.739030000000,Co-CreationLABO,['プログラミング勉強部屋\u30009月6日（ほぼ毎週開催）'],0
1011,84,2016-09-20,PyCon JP,35.706069400000,100.0,139.706809500000,早稲田大学西早稲田キャンパス63号館,['PyCon JP 2016 チュートリアル'],0
1012,7,2016-09-17,姫路IT系勉強会,34.829948800000,,134.690621600000,姫路獨協大学駅前サテライト,['姫路IT系勉強会 2016.09'],0
1013,27,2016-09-02,Python mini Hack-a-thon,36.553117300000,27.0,138.349743600000,ペンション マウンテンパパ,['Python mini hack-a-thon 夏山合宿 2016'],0
1014,19,2016-09-25, ,35.696006400000,19.0,139.698533200000,ＭＧＴカレッジ新宿校,['データ分析と機械学習によるビッグデータ解析 (ＩｏＴ/ビッグデータセミナー第6回）'],0
1015,30,2016-10-28,found it project,35.675481000000,30.0,139.735425000000,株式会社メディア工房,['《最終増枠》Python機械学習による自然言語処理【found it project セミナー#1】'],11
1016,121,2016-10-12,Start Python Club,35.685400600000,150.0,139.740574000000,クリーク・アンド・リバー社,['みんなのPython勉強会#17'],0
1017,10,2016-10-29,Do2dle（ドゥードゥル）研究会,35.629993900000,16.0,139.777081800000,台場区民センター,['Do2dle（ドゥードゥル）第九回勉強会（Pythonで体験する 深層学習 第一回）'],0
1018,8,2016-10-08,PythonBeginners沖縄,26.252700500000,13.0,127.766406100000,琉球大学 地域創生総合研究棟,['PythonBeginners沖縄(仮) 4'],0
1019,36,2016-10-31,BPStudy,35.682438700000,58.0,139.701713900000,国際英語学校代々木教会ビル会場 大会議室6Ｆ,['BPStudy#110'],0
1020,0,2016-10-26,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/10/26]'],0
1021,4,2016-10-28,TECH_SALON若手エンジニア勉強会グループ,35.658780600000,40.0,139.705258000000,株式会社ビズリーチ,['【大学生・大学院生限定】機械学習速習会〜実際に機械学習を体験してみる〜'],0
1022,9,2016-10-24,JAWS-UG朝会,35.631459700000,18.0,139.714035100000,アマゾンウェブサービスジャパン,['JAWS-UG朝会 #7 vpn-conn-monitor'],0
1023,33,2016-10-22,PyLadies Tokyo,35.670847400000,40.0,139.760556500000,MTL Cafe @銀座,['PyLadies Tokyo - 二周年記念パーティ'],0
1024,6,2016-10-24,TECH_SALON若手エンジニア勉強会グループ,35.659024900000,20.0,139.703473000000,株式会社ディー・エヌ・エー,['【大学生・大学院生限定】RxSwift習得会'],0
1025,22,2016-10-22,でじぽろ,43.064386400000,28.0,141.363206900000,株式会社インフィニットループ会議室,['でじぽろ #12'],0
1026,18,2016-10-27,白ヤギコーポレーション,35.657960900000,25.0,139.696132000000,21Cafe,['Pythonで動かして学ぶ機械学習入門 第3回 (全4回)'],57
1027,6,2016-10-26,白ヤギコーポレーション,35.670478600000,8.0,139.687521300000,白ヤギコーポレーション,['白ヤギデータサイエンス教育プログラム説明会'],0
1028,29,2016-10-19,Tech系Meetupグループ,35.657986300000,45.0,139.699932500000,渋谷DeBarge デバージ,['【37名】レバレジーズFringe81ペロリ！秋の{Meetup}：エンジニア&クリエイター編#6'],0
1029,0,2016-10-20,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/10/20](今週は木曜日！)'],0
1030,17,2016-10-22,CAMPHOR-,35.024896300000,20.0,135.776909100000,CAMPHOR- HOUSE,['オープンソースソフトウェア入門'],0
1031,0,2016-10-20,"TOPGATE, Inc.",35.697546200000,72.0,139.766206300000,御茶ノ水トライエッジ ,['CPB100: GCP Big Data & ML Fundamentals'],0
1032,14,2016-10-15,PyData.Okinawa,26.273964000000,16.0,127.728946600000,Gwave Space 研修室,['PyData.Okinawa Meetup #18 - Pandasでデータ前処理'],0
1033,14,2016-10-16,IoTものづくり勉強会,35.446655200000,16.0,139.637757200000,Fablab kannai (407号室),['raspberryPiロボットカー勉強会（１０月）＆中華ランチ懇親会'],0
1034,3,2016-10-29,GEEKLAB.NAGANO,36.649238900000,6.0,138.182391500000,ギークラボ長野,['iPadで動くオリジナルゲームを作ろう！'],0
1035,65,2016-10-15,機械学習　名古屋,35.176707800000,,136.897079500000,東建ホール,['機械学習\u3000名古屋\u3000第７回勉強会\u3000【会場：東建ホール】'],0
1036,19,2016-10-15,名古屋CV・PRML勉強会,35.158154100000,,136.918643100000,中部大学 名古屋キャンパス,['第44回 名古屋CV・PRML勉強会'],0
1037,15,2016-10-29,Pythonもくもく会,35.667287000000,15.0,139.713863000000,株式会社 SQUEEZE ,['第12回 Pythonもくもく会'],3
1038,0,2016-10-12,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/10/12]'],0
1039,23,2016-10-08,CrowdWorks,35.642363300000,25.0,139.713453100000,クラウドワークス,['【学生歓迎】第2回もくもく会：クラウドワークスがカフェ代わりに！？'],3
1040,7,2016-10-30,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.34'],0
1041,67,2016-10-08,Forkwell,35.670154400000,100.0,139.714979900000,青山 Green Grass Cafe,['Forkwell Meetup - この先生きのこるエンジニアとは'],0
1042,2,2016-10-11,TECH_SALON若手エンジニア勉強会グループ,35.631459700000,25.0,139.714035100000,株式会社ドリコム,['【大学生・院生限定】TECH_SALON AI勉強会  Week5'],0
1043,7,2016-10-19,Python ボルダリング部,35.681516600000,,139.703269400000,Rec's代々木,['Python ボルダリング部 #86'],0
1044,14,2016-10-23,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【#5】『ITエンジニアのための機械学習理論入門』輪読会'],2
1045,17,2016-10-23,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【初回】「Pythonによるデータ分析入門 ―NumPy、pandasを使ったデータ処理」勉強会'],22
1046,17,2016-10-23,マーケティング×統計学,35.699555600000,17.0,139.780737800000,Akiba code,['【初回】「ゼロから作るDeep Learning ―Pythonで学ぶ理論と実装」輪読会'],33
1047,8,2016-10-08,大阪PRML読書会,,25.0,,Skype & Slack,['IPythonデータサイエンスクックブック オンライン読書会#26(恐らく最終回)'],0
1048,0,2016-10-05,Xoxzo Telephony,,30.0,,Google Hangout,['XOXZOオフィスアワー [2016/10/05]'],0
1049,24,2016-10-04,Serverless,35.675572400000,,139.779794100000,スパークルラボ,['[特別企画] Serverless Machine Learning Workshop'],0
1050,0,2016-10-13,"TOPGATE, Inc.",35.664122200000,80.0,139.729426000000,Google 六本木オフィス,['CPB100: GCP Big Data & ML Fundamentals'],0
1051,6,2016-10-12,GEEKLAB.NAGANO,36.649238900000,,138.182391500000,ギークラボ長野,['Python勉強会 in GEEKLAB.NAGANO #10'],0
1052,11,2016-10-02,DjangoGirls Japan,,16.0,,,['Django Girls Meetup 2016'],0
1053,4,2016-10-29,Effective Python読書会,35.622460200000,18.0,139.716639500000,品川区立五反田文化センター,['Effective Python読書会 #7'],0
1054,52,2016-10-22,【フリースタイル】もくもく会,35.696031100000,60.0,139.690523000000,ポート株式会社(住友不動産新宿グランドタワー12F),['第21回【フリースタイル】PORTもくもく会【学生歓迎！】'],0
1055,2,2016-10-04,TECH_SALON若手エンジニア勉強会グループ,35.631459700000,25.0,139.714035100000,株式会社ドリコム,['【大学生・院生限定】TECH_SALON AI勉強会  Week4'],0
1056,7,2016-10-15,DSJデータサイエンスセミナー,35.660369400000,8.0,139.713205400000,株式会社Y’s & partners大会議室,['1日でだいたいわかる機械学習（Python編）'],0
1057,120,2016-10-06,「Pythonで体験する深層学習」勉強会,35.646276400000,120.0,139.703803900000,デジタルガレージセミナールーム,['「Pythonで体験する深層学習」勉強会\u3000第２回'],43
1058,20,2016-10-08,Python mini Hack-a-thon,35.686419300000,20.0,139.703462800000,ビープラウド会議室,['(第69回)Python mini Hack-a-thon'],6
1059,16,2016-10-15,姫路IT系勉強会,34.829948800000,,134.690621600000,姫路獨協大学駅前サテライト,['姫路IT系勉強会 2016.10'],0
1060,10,2016-10-01,OWASP Kyushu,33.589489700000,,130.416211700000,九勧博多ビル,['OWASP Kyushu Local Chapter Meeting 6th'],0
1061,8,2016-10-01,大阪PRML読書会,,25.0,,Skype & Slack,['IPythonデータサイエンスクックブック オンライン読書会#25'],0
1062,11,2016-10-29,Python東海,35.096804500000,30.0,136.922701500000,南生涯学習センター 第2集会室,['Python東海 第31回勉強会'],0
1063,22,2016-10-09,SOLEIL DATA DOJO,34.720682600000,30.0,135.417199800000,税理士荒巻政文事務所（阪神尼崎駅より徒歩３分）,['尼崎Pythonの会#9'],0
1064,14,2016-10-01,オープンCAE勉強会＠関東（構造など）,35.640454900000,30.0,139.703015200000,中目黒住区センター,['第09回オープンCAE勉強会＠関東（構造など）'],0
